PurchaseID,UserID,ProductID,Category,SubCategory,Quantity,UnitPrice,PurchaseDate,State,PaymentMethod,Cost,Region,Quarter
155360,273002,Cat-Sub-1508,Food,Dry,3,63.18,3/18/2021,West Virginia,Gift Card,110.5610267,South,2021Q1
955111,217941,Cat-Sub-2289,Food,Dry,5,30.43,3/18/2021,Wyoming,Gift Card,85.92869927,West,2021Q1
871721,500415,Cat-Sub-865,Beauty,Cosmetic,1,92.49,3/19/2021,Nevada,Credit Card,26.27647879,West,2021Q1
596241,4452,Cat-Sub-1189,Food,Dry,4,78.67,3/19/2021,Missouri,Gift Card,176.4455176,North,2021Q1
133505,909158,Cat-Sub-1895,Food,Dry,5,85.3,3/19/2021,Iowa,Credit Card,239.3101794,North,2021Q1
730007,959077,Cat-Sub-76,Detergent,Cleaning,4,48.59,3/20/2021,Kansas,Cash,92.86904109,North,2021Q1
588168,236050,Cat-Sub-1469,Detergent,Cleaning,5,56.62,3/20/2021,Arkansas,Credit Card,118.094788,South,2021Q1
872370,926641,Cat-Sub-2231,Food,Dry,3,58.68,3/20/2021,Louisiana,Credit Card,104.1064892,South,2021Q1
677057,675802,Cat-Sub-2251,Beauty,Perfume,3,83.43,3/20/2021,New Jersey,Gift Card,59.90667617,East,2021Q1
562821,567485,Cat-Sub-93,Beauty,Perfume,5,99.33,3/21/2021,Wisconsin,Cash,136.6142958,North,2021Q1
594881,523560,Cat-Sub-256,Beauty,Perfume,1,50.59,3/21/2021,Kentucky,Gift Card,14.29519405,South,2021Q1
387406,376121,Cat-Sub-653,Food,Fresh,5,89.7,3/21/2021,Rhode Island,Cash,241.1275599,East,2021Q1
580519,806826,Cat-Sub-1577,Beauty,Electronics,3,18.89,3/21/2021,South Dakota,Gift Card,11.61136369,North,2021Q1
127525,197667,Cat-Sub-2221,Detergent,Cleaning,5,52.59,3/21/2021,Maryland,Gift Card,112.3441801,South,2021Q1
269256,969521,Cat-Sub-353,Toys,Outdoor,1,24.12,3/22/2021,Virginia,Credit Card,9.50785761,South,2021Q1
738292,273146,Cat-Sub-677,Toys,Electronic,3,84.11,3/23/2021,North Carolina,Gift Card,93.3816698,South,2021Q1
606984,2027,Cat-Sub-693,Beauty,Perfume,5,10.3,3/23/2021,Ohio,PayPal,14.08448993,North,2021Q1
572206,959077,Cat-Sub-910,Toys,Creative,5,58.1,3/23/2021,Ohio,Credit Card,94.47988551,North,2021Q1
766457,639850,Cat-Sub-1368,Food,Fresh,1,99.58,3/23/2021,Tennessee,Cash,53.67918518,South,2021Q1
939647,909158,Cat-Sub-1908,Beauty,Cosmetic,5,55.14,3/23/2021,Pennsylvania,Gift Card,58.93049239,East,2021Q1
824403,896022,Cat-Sub-1928,Detergent,Cleaning,3,59.36,3/23/2021,Kentucky,Credit Card,78.55363869,South,2021Q1
810480,110907,Cat-Sub-1085,Detergent,Dishwashing,3,12.89,3/24/2021,Alabama,Cash,16.53758056,South,2021Q1
470137,456887,Cat-Sub-1150,Beauty,Cosmetic,3,89.53,3/24/2021,Massachusetts,Cash,80.16453643,East,2021Q1
64123,158135,Cat-Sub-1243,Food,Dry,4,71.19,3/25/2021,New Mexico,Credit Card,167.4910558,West,2021Q1
534879,757456,Cat-Sub-1889,Toys,Electronic,4,50.2,3/25/2021,Tennessee,Gift Card,64.9952298,South,2021Q1
22667,296992,Cat-Sub-1246,Detergent,Cleaning,5,41.27,3/26/2021,Alabama,PayPal,88.31594796,South,2021Q1
273107,959077,Cat-Sub-1950,Beauty,Electronics,5,84.75,3/26/2021,Iowa,Cash,109.7587926,North,2021Q1
613234,675802,Cat-Sub-545,Food,Fresh,1,64.3,3/27/2021,Tennessee,Credit Card,32.33151396,South,2021Q1
347300,955958,Cat-Sub-568,Food,Dry,3,46.77,3/27/2021,New Hampshire,Credit Card,83.97414227,East,2021Q1
841327,376121,Cat-Sub-928,Detergent,Laundry,4,10.67,3/27/2021,South Dakota,Cash,20.5227478,North,2021Q1
743790,162038,Cat-Sub-1332,Toys,Outdoor,4,6.2,3/28/2021,North Dakota,PayPal,8.075289711,North,2021Q1
194570,275009,Cat-Sub-1735,Toys,Outdoor,4,90.22,3/28/2021,Minnesota,Cash,135.4910405,North,2021Q1
280174,316305,Cat-Sub-2110,Beauty,Perfume,1,43.8,3/28/2021,California,Cash,10.30762607,West,2021Q1
688540,493744,Cat-Sub-557,Food,Dry,2,10.48,3/29/2021,South Dakota,PayPal,10.99279152,North,2021Q1
311391,478329,Cat-Sub-810,Detergent,Laundry,3,51.19,3/29/2021,Kentucky,Gift Card,64.43415997,South,2021Q1
406127,426725,Cat-Sub-917,Beauty,Electronics,3,26.52,3/29/2021,Nevada,PayPal,17.47393834,West,2021Q1
308898,784311,Cat-Sub-1462,Beauty,Perfume,5,84.11,3/29/2021,Connecticut,Cash,98.30398956,East,2021Q1
455692,500415,Cat-Sub-1933,Beauty,Electronics,5,89.65,3/29/2021,Rhode Island,Cash,94.19414884,East,2021Q1
201972,197667,Cat-Sub-2152,Food,Fresh,1,97.83,3/29/2021,Louisiana,PayPal,55.1880115,South,2021Q1
214718,902543,Cat-Sub-84,Food,Dry,5,34.0,3/30/2021,West Virginia,PayPal,98.08779571,South,2021Q1
624024,2027,Cat-Sub-104,Beauty,Cosmetic,1,25.78,3/30/2021,Connecticut,Gift Card,6.370301447,East,2021Q1
63669,903301,Cat-Sub-631,Food,Dry,3,7.68,3/30/2021,Tennessee,Gift Card,13.80167524,South,2021Q1
444777,87681,Cat-Sub-43,Toys,Educational,4,80.98,3/31/2021,Virginia,Credit Card,105.9144869,South,2021Q1
926188,549096,Cat-Sub-516,Food,Dry,3,23.0,3/31/2021,Connecticut,PayPal,39.09093828,East,2021Q1
421838,764057,Cat-Sub-1423,Beauty,Perfume,1,79.98,3/31/2021,Florida,PayPal,18.27137502,South,2021Q1
934635,485613,Cat-Sub-1467,Beauty,Electronics,2,61.72,3/31/2021,Wyoming,PayPal,36.52834166,West,2021Q1
973328,251619,Cat-Sub-1518,Food,Fresh,2,33.34,3/31/2021,Minnesota,Gift Card,39.30561794,North,2021Q1
817714,443285,Cat-Sub-1541,Detergent,Dishwashing,2,17.57,3/31/2021,Montana,Credit Card,15.75409486,West,2021Q1
398644,734429,Cat-Sub-1632,Beauty,Cosmetic,2,20.0,3/31/2021,Hawaii,Credit Card,9.498929944,west,2021Q1
389925,456887,Cat-Sub-22,Food,Dry,3,84.22,4/1/2021,New Jersey,Credit Card,139.8727982,East,2021Q2
560922,174602,Cat-Sub-118,Beauty,Perfume,1,39.32,4/1/2021,Connecticut,PayPal,10.50953672,East,2021Q2
909860,910039,Cat-Sub-1214,Detergent,Cleaning,4,48.97,4/1/2021,Nevada,Cash,84.35611198,West,2021Q2
483170,263040,Cat-Sub-1732,Food,Dry,4,15.9,4/1/2021,North Carolina,Credit Card,33.09760336,South,2021Q2
496859,614499,Cat-Sub-606,Detergent,Laundry,3,23.97,4/3/2021,Idaho,Credit Card,34.33796636,West,2021Q2
836141,722197,Cat-Sub-661,Toys,Electronic,5,86.19,4/3/2021,Florida,PayPal,139.9532565,South,2021Q2
238749,671215,Cat-Sub-927,Beauty,Electronics,2,40.89,4/3/2021,Washington,Credit Card,24.27292415,West,2021Q2
992779,226421,Cat-Sub-1035,Beauty,Perfume,3,36.47,4/3/2021,Connecticut,Gift Card,23.67430468,East,2021Q2
532421,614499,Cat-Sub-1081,Detergent,Cleaning,4,89.42,4/4/2021,Delaware,PayPal,167.0145323,South,2021Q2
255689,199731,Cat-Sub-1357,Food,Fresh,2,94.64,4/4/2021,New Mexico,Cash,104.1932427,West,2021Q2
87928,171752,Cat-Sub-1675,Beauty,Perfume,2,37.22,4/4/2021,South Dakota,Credit Card,17.17384894,North,2021Q2
629360,129288,Cat-Sub-2084,Beauty,Cosmetic,1,36.25,4/4/2021,Wyoming,Gift Card,10.52832511,West,2021Q2
303436,758600,Cat-Sub-425,Food,Fresh,1,55.85,4/5/2021,California,Cash,31.42979292,West,2021Q2
365126,969521,Cat-Sub-446,Food,Fresh,2,27.57,4/5/2021,Colorado,Cash,30.17696733,West,2021Q2
881570,775716,Cat-Sub-761,Detergent,Cleaning,1,15.29,4/5/2021,Louisiana,Gift Card,6.624680968,South,2021Q2
267800,25374,Cat-Sub-1877,Food,Fresh,4,62.94,4/5/2021,South Carolina,Credit Card,127.1992868,South,2021Q2
693355,143455,Cat-Sub-2142,Toys,Creative,3,74.08,4/5/2021,Connecticut,Credit Card,68.55432652,East,2021Q2
623207,110907,Cat-Sub-2175,Detergent,Cleaning,5,12.07,4/5/2021,Michigan,Cash,24.84736877,North,2021Q2
310883,297163,Cat-Sub-1643,Beauty,Cosmetic,3,73.75,4/6/2021,North Carolina,PayPal,65.53979205,South,2021Q2
142927,236050,Cat-Sub-2151,Beauty,Cosmetic,4,81.18,4/6/2021,Missouri,Credit Card,77.46742689,North,2021Q2
270593,959077,Cat-Sub-2270,Detergent,Laundry,1,7.2,4/6/2021,Arizona,Credit Card,3.544056543,West,2021Q2
804493,158135,Cat-Sub-199,Beauty,Cosmetic,5,10.69,4/8/2021,Ohio,Cash,11.95865662,North,2021Q2
196205,629295,Cat-Sub-975,Food,Fresh,3,63.98,4/9/2021,Wyoming,PayPal,107.6145366,West,2021Q2
628077,718190,Cat-Sub-1238,Toys,Creative,5,32.32,4/9/2021,North Carolina,Cash,55.26889204,South,2021Q2
847874,288188,Cat-Sub-1709,Detergent,Cleaning,4,90.5,4/9/2021,Missouri,Credit Card,157.6615499,North,2021Q2
404033,226421,Cat-Sub-2113,Beauty,Electronics,4,66.15,4/9/2021,Connecticut,Credit Card,60.68835314,East,2021Q2
633785,139149,Cat-Sub-2257,Food,Dry,2,80.12,4/9/2021,Ohio,PayPal,84.51594383,North,2021Q2
288406,139149,Cat-Sub-538,Food,Fresh,5,48.05,4/10/2021,Florida,Credit Card,130.9259053,South,2021Q2
332928,935073,Cat-Sub-628,Food,Dry,4,77.36,4/10/2021,Rhode Island,Cash,182.6257897,East,2021Q2
169063,909158,Cat-Sub-267,Food,Dry,3,41.51,4/11/2021,Idaho,PayPal,73.72170061,West,2021Q2
128220,707349,Cat-Sub-576,Food,Dry,1,60.0,4/11/2021,Kentucky,Credit Card,31.06556725,South,2021Q2
22725,614499,Cat-Sub-1043,Food,Dry,3,93.62,4/11/2021,Nebraska,Credit Card,166.747935,North,2021Q2
988492,88799,Cat-Sub-1759,Food,Fresh,1,51.59,4/11/2021,Rhode Island,Cash,29.48413102,East,2021Q2
987460,671215,Cat-Sub-39,Beauty,Cosmetic,1,84.56,4/12/2021,Georgia,Cash,19.06959876,South,2021Q2
824599,171752,Cat-Sub-66,Beauty,Perfume,1,11.3,4/12/2021,Washington,Credit Card,2.449505151,West,2021Q2
852138,59795,Cat-Sub-465,Beauty,Electronics,5,81.08,4/12/2021,New Hampshire,Credit Card,91.55865856,East,2021Q2
584485,297163,Cat-Sub-588,Beauty,Cosmetic,2,94.34,4/12/2021,Illinois,Credit Card,42.39228704,North,2021Q2
988192,217299,Cat-Sub-763,Detergent,Cleaning,1,87.81,4/12/2021,Connecticut,Credit Card,39.41613511,East,2021Q2
879441,87681,Cat-Sub-1185,Beauty,Cosmetic,2,51.04,4/12/2021,West Virginia,Credit Card,30.37824236,South,2021Q2
846782,197667,Cat-Sub-239,Beauty,Perfume,2,37.95,4/13/2021,Tennessee,Cash,17.62498445,South,2021Q2
879681,696731,Cat-Sub-992,Food,Fresh,3,48.92,4/13/2021,New Mexico,Cash,73.51452,West,2021Q2
208070,288188,Cat-Sub-1570,Food,Fresh,1,51.88,4/13/2021,Virginia,Credit Card,26.20826284,South,2021Q2
857248,87681,Cat-Sub-2098,Beauty,Electronics,2,14.22,4/13/2021,Virginia,Credit Card,7.806188098,South,2021Q2
787646,452504,Cat-Sub-460,Beauty,Perfume,3,53.96,4/14/2021,North Carolina,PayPal,32.59672918,South,2021Q2
519660,452504,Cat-Sub-483,Beauty,Perfume,5,36.52,4/14/2021,Louisiana,Credit Card,53.49271437,South,2021Q2
926675,84800,Cat-Sub-1527,Food,Dry,3,6.65,4/14/2021,Arizona,PayPal,11.63475215,West,2021Q2
550417,498537,Cat-Sub-2272,Food,Fresh,4,64.5,4/14/2021,New Hampshire,PayPal,148.4326116,East,2021Q2
335943,556859,Cat-Sub-990,Beauty,Cosmetic,2,37.6,4/15/2021,Montana,Credit Card,15.94428458,West,2021Q2
423870,514096,Cat-Sub-1551,Toys,Electronic,3,54.67,4/15/2021,North Carolina,PayPal,61.56723174,South,2021Q2
903548,675802,Cat-Sub-435,Detergent,Cleaning,1,26.86,4/16/2021,Nevada,PayPal,11.35297546,West,2021Q2
391816,252749,Cat-Sub-410,Beauty,Electronics,5,95.36,4/17/2021,Tennessee,Credit Card,119.6265575,South,2021Q2
292277,949560,Cat-Sub-906,Toys,Educational,5,19.19,4/17/2021,Alabama,Credit Card,35.72452359,South,2021Q2
440024,534078,Cat-Sub-363,Beauty,Perfume,1,37.22,4/18/2021,Florida,Credit Card,9.18123665,South,2021Q2
296263,514096,Cat-Sub-1335,Food,Fresh,4,87.61,4/18/2021,New Hampshire,Credit Card,209.4918797,East,2021Q2
18286,911588,Cat-Sub-563,Detergent,Laundry,4,81.84,4/19/2021,Louisiana,PayPal,132.9124538,South,2021Q2
371261,567485,Cat-Sub-1060,Food,Dry,5,43.45,4/19/2021,Nebraska,Credit Card,119.8329021,North,2021Q2
317083,428799,Cat-Sub-1234,Toys,Educational,3,13.09,4/19/2021,Utah,Credit Card,14.72704804,West,2021Q2
240909,174602,Cat-Sub-1339,Toys,Electronic,4,43.9,4/20/2021,Missouri,Credit Card,59.6942962,North,2021Q2
511792,129288,Cat-Sub-1410,Beauty,Perfume,1,30.87,4/20/2021,New Hampshire,Credit Card,8.696298695,East,2021Q2
503634,723510,Cat-Sub-1723,Beauty,Perfume,5,79.74,4/20/2021,Minnesota,Credit Card,97.7744906,North,2021Q2
532177,466347,Cat-Sub-2049,Beauty,Cosmetic,1,24.57,4/20/2021,Montana,Credit Card,7.272750056,West,2021Q2
905312,671215,Cat-Sub-9,Beauty,Perfume,2,81.32,4/21/2021,Nevada,Cash,45.89835986,West,2021Q2
551979,142167,Cat-Sub-97,Food,Fresh,4,75.38,4/21/2021,Idaho,Credit Card,168.3981374,West,2021Q2
911817,922021,Cat-Sub-102,Food,Fresh,3,94.02,4/21/2021,Idaho,Credit Card,153.1402254,West,2021Q2
645063,505705,Cat-Sub-198,Detergent,Cleaning,3,43.61,4/21/2021,Missouri,Credit Card,61.33012433,North,2021Q2
162484,410190,Cat-Sub-439,Beauty,Electronics,4,42.5,4/21/2021,Delaware,Credit Card,39.9102089,South,2021Q2
100318,813609,Cat-Sub-1272,Detergent,Dishwashing,3,79.62,4/21/2021,Virginia,Cash,115.7376379,South,2021Q2
730731,658128,Cat-Sub-1754,Beauty,Perfume,2,50.3,4/21/2021,Rhode Island,Credit Card,24.11241725,East,2021Q2
593532,903301,Cat-Sub-258,Food,Dry,5,84.0,4/22/2021,Florida,Cash,216.0974488,South,2021Q2
437253,7761,Cat-Sub-382,Toys,Creative,2,88.53,4/22/2021,Louisiana,PayPal,59.74585056,South,2021Q2
911572,696731,Cat-Sub-1750,Toys,Outdoor,3,27.65,4/22/2021,Rhode Island,Credit Card,25.74431599,East,2021Q2
218744,296992,Cat-Sub-2083,Toys,Electronic,3,30.77,4/22/2021,Pennsylvania,Cash,30.12357149,East,2021Q2
857883,534078,Cat-Sub-456,Food,Fresh,3,13.05,4/23/2021,Colorado,Cash,21.71957763,West,2021Q2
143180,979854,Cat-Sub-468,Beauty,Electronics,3,5.01,4/23/2021,Massachusetts,Cash,3.184227608,East,2021Q2
115645,935073,Cat-Sub-650,Beauty,Cosmetic,1,55.85,4/23/2021,Montana,Cash,16.38909015,West,2021Q2
572166,727695,Cat-Sub-1048,Beauty,Electronics,2,16.34,4/23/2021,West Virginia,Credit Card,6.82477584,South,2021Q2
622431,954221,Cat-Sub-1420,Food,Fresh,3,13.07,4/23/2021,Hawaii,Credit Card,20.98739898,west,2021Q2
778789,903301,Cat-Sub-2170,Beauty,Perfume,5,65.58,4/23/2021,Virginia,Cash,91.86874097,South,2021Q2
944126,199731,Cat-Sub-796,Toys,Educational,4,84.44,4/24/2021,New Hampshire,PayPal,131.7425609,East,2021Q2
709474,734429,Cat-Sub-828,Detergent,Cleaning,1,6.8,4/24/2021,Delaware,Credit Card,3.38382166,South,2021Q2
749714,520794,Cat-Sub-1680,Beauty,Perfume,1,83.16,4/24/2021,Rhode Island,Cash,19.09289069,East,2021Q2
765671,143455,Cat-Sub-1753,Food,Fresh,5,58.14,4/24/2021,Nevada,PayPal,164.6867711,West,2021Q2
484342,296992,Cat-Sub-226,Detergent,Dishwashing,1,59.44,4/25/2021,Louisiana,Cash,23.86581314,South,2021Q2
619613,799385,Cat-Sub-1439,Detergent,Cleaning,3,6.0,4/25/2021,Florida,Credit Card,7.641265016,South,2021Q2
353410,348915,Cat-Sub-64,Food,Fresh,3,8.37,4/26/2021,Virginia,Credit Card,13.30630011,South,2021Q2
853230,252749,Cat-Sub-616,Food,Fresh,1,33.54,4/26/2021,Idaho,PayPal,17.39842923,West,2021Q2
302205,217941,Cat-Sub-2239,Food,Dry,4,78.36,4/26/2021,Minnesota,Credit Card,157.2018546,North,2021Q2
489816,870501,Cat-Sub-49,Beauty,Cosmetic,1,30.61,4/27/2021,Minnesota,Credit Card,6.347970253,North,2021Q2
467956,883251,Cat-Sub-1576,Beauty,Perfume,5,9.35,4/27/2021,Ohio,Credit Card,10.7999299,North,2021Q2
876599,112343,Cat-Sub-2232,Detergent,Dishwashing,1,65.14,4/27/2021,North Dakota,PayPal,31.45859803,North,2021Q2
976151,428799,Cat-Sub-75,Detergent,Laundry,1,68.99,4/28/2021,Idaho,PayPal,30.09927005,West,2021Q2
439239,813423,Cat-Sub-1308,Food,Fresh,4,88.16,4/28/2021,Arkansas,Credit Card,211.1766403,South,2021Q2
364322,347858,Cat-Sub-1791,Beauty,Cosmetic,2,61.27,4/28/2021,Nevada,Credit Card,25.44417982,West,2021Q2
169623,504277,Cat-Sub-44,Toys,Outdoor,3,15.94,4/30/2021,Louisiana,PayPal,18.28871425,South,2021Q2
200704,199731,Cat-Sub-1485,Food,Fresh,5,30.27,4/30/2021,Maryland,PayPal,86.75981237,South,2021Q2
31888,142167,Cat-Sub-597,Detergent,Dishwashing,3,33.29,5/1/2021,Wisconsin,Credit Card,48.09654258,North,2021Q2
637628,784311,Cat-Sub-2265,Food,Fresh,5,18.64,5/1/2021,Tennessee,Credit Card,47.57897153,South,2021Q2
730694,50246,Cat-Sub-2296,Food,Dry,3,29.99,5/2/2021,Idaho,PayPal,50.57268592,West,2021Q2
990456,263040,Cat-Sub-342,Beauty,Cosmetic,1,89.79,5/3/2021,Pennsylvania,Cash,18.99952097,East,2021Q2
643272,902543,Cat-Sub-187,Toys,Educational,5,98.25,5/4/2021,Arizona,PayPal,155.6774557,West,2021Q2
569424,486099,Cat-Sub-220,Food,Dry,2,79.04,5/4/2021,Kansas,Credit Card,81.27582072,North,2021Q2
946106,909473,Cat-Sub-610,Beauty,Electronics,2,82.0,5/4/2021,North Carolina,PayPal,33.15277575,South,2021Q2
250069,142167,Cat-Sub-729,Beauty,Perfume,5,61.33,5/4/2021,Wyoming,Credit Card,82.68711254,West,2021Q2
913587,294064,Cat-Sub-1089,Detergent,Dishwashing,2,14.2,5/4/2021,Florida,Credit Card,12.02251495,South,2021Q2
769332,500415,Cat-Sub-2225,Beauty,Perfume,2,85.72,5/4/2021,Montana,PayPal,46.84054115,West,2021Q2
664229,769948,Cat-Sub-1108,Beauty,Electronics,3,94.55,5/5/2021,Kentucky,Cash,80.79999775,South,2021Q2
686734,727695,Cat-Sub-234,Beauty,Perfume,4,62.4,5/6/2021,Idaho,Cash,65.0449282,West,2021Q2
151934,671215,Cat-Sub-528,Beauty,Cosmetic,4,76.97,5/6/2021,Louisiana,Credit Card,77.11676997,South,2021Q2
188578,25374,Cat-Sub-1666,Detergent,Dishwashing,5,70.77,5/6/2021,South Dakota,Cash,162.6137028,North,2021Q2
54608,639850,Cat-Sub-552,Detergent,Laundry,1,67.79,5/7/2021,New Jersey,Credit Card,30.89491674,East,2021Q2
353147,643684,Cat-Sub-775,Beauty,Cosmetic,2,7.36,5/7/2021,Wyoming,Cash,3.971755033,West,2021Q2
267190,493744,Cat-Sub-952,Food,Fresh,2,34.95,5/7/2021,Rhode Island,Credit Card,38.95666581,East,2021Q2
310742,685189,Cat-Sub-1799,Detergent,Laundry,4,7.26,5/7/2021,Montana,Cash,14.13336789,West,2021Q2
937953,408848,Cat-Sub-582,Food,Fresh,5,84.89,5/8/2021,Pennsylvania,Credit Card,222.1434889,East,2021Q2
950224,45215,Cat-Sub-1497,Food,Fresh,1,32.49,5/8/2021,Kansas,Credit Card,19.03962181,North,2021Q2
784205,910039,Cat-Sub-1674,Food,Fresh,3,32.81,5/8/2021,Rhode Island,Cash,57.02671678,East,2021Q2
516675,629295,Cat-Sub-473,Beauty,Perfume,2,47.23,5/9/2021,New York,Credit Card,26.78043128,East,2021Q2
915989,843366,Cat-Sub-1041,Detergent,Dishwashing,2,39.78,5/9/2021,Tennessee,Credit Card,33.02691719,South,2021Q2
142471,161496,Cat-Sub-1814,Beauty,Perfume,4,43.42,5/9/2021,Pennsylvania,Credit Card,37.79206291,East,2021Q2
740909,52279,Cat-Sub-323,Food,Fresh,3,81.32,5/10/2021,Colorado,Credit Card,139.0934149,West,2021Q2
310289,775716,Cat-Sub-1074,Beauty,Perfume,5,99.41,5/10/2021,West Virginia,Cash,102.7152551,South,2021Q2
810560,248772,Cat-Sub-1157,Detergent,Laundry,3,6.72,5/10/2021,Florida,Credit Card,9.692831641,South,2021Q2
356621,273002,Cat-Sub-252,Detergent,Dishwashing,5,92.48,5/11/2021,South Dakota,Credit Card,196.2266526,North,2021Q2
277086,142167,Cat-Sub-601,Food,Fresh,3,98.38,5/11/2021,North Dakota,Cash,172.9666244,North,2021Q2
982807,870501,Cat-Sub-1184,Beauty,Electronics,3,79.76,5/11/2021,Florida,Cash,52.94847615,South,2021Q2
337583,532547,Cat-Sub-1600,Beauty,Electronics,1,47.77,5/11/2021,Iowa,PayPal,12.43750229,North,2021Q2
342784,348915,Cat-Sub-1850,Detergent,Laundry,5,27.52,5/11/2021,South Carolina,Credit Card,62.68671083,South,2021Q2
211055,59795,Cat-Sub-2218,Detergent,Cleaning,4,47.74,5/11/2021,Virginia,Credit Card,78.17520494,South,2021Q2
1433,50246,Cat-Sub-330,Food,Fresh,1,45.25,5/12/2021,Maine,PayPal,26.4019397,East,2021Q2
308996,142167,Cat-Sub-581,Beauty,Cosmetic,4,23.08,5/13/2021,Pennsylvania,Cash,18.48874292,East,2021Q2
973331,896022,Cat-Sub-1623,Beauty,Electronics,3,13.57,5/13/2021,Minnesota,Credit Card,8.628370681,North,2021Q2
364179,142167,Cat-Sub-1770,Beauty,Perfume,3,67.56,5/13/2021,New York,Cash,48.54578415,East,2021Q2
218894,718190,Cat-Sub-2061,Detergent,Laundry,3,51.5,5/13/2021,Hawaii,PayPal,72.76358627,west,2021Q2
781867,399524,Cat-Sub-514,Beauty,Cosmetic,2,87.86,5/14/2021,Michigan,Cash,47.87706434,North,2021Q2
158766,45215,Cat-Sub-1205,Beauty,Electronics,3,63.79,5/14/2021,West Virginia,Cash,53.01365823,South,2021Q2
672614,514096,Cat-Sub-1767,Toys,Electronic,5,59.38,5/14/2021,South Dakota,Cash,112.8675859,North,2021Q2
867213,410190,Cat-Sub-2028,Food,Dry,4,32.8,5/14/2021,Wyoming,Credit Card,67.47877793,West,2021Q2
268471,806826,Cat-Sub-911,Beauty,Perfume,2,51.87,5/15/2021,Connecticut,PayPal,20.9532212,East,2021Q2
31852,505705,Cat-Sub-1219,Detergent,Cleaning,1,39.52,5/15/2021,North Carolina,Cash,18.17085882,South,2021Q2
665954,142167,Cat-Sub-2223,Food,Dry,5,53.92,5/15/2021,Nevada,Cash,147.4364714,West,2021Q2
576273,841303,Cat-Sub-1657,Toys,Educational,1,49.68,5/16/2021,Alabama,Cash,18.79741154,South,2021Q2
552176,25374,Cat-Sub-2111,Beauty,Perfume,2,12.71,5/16/2021,Idaho,Cash,6.442787636,West,2021Q2
765300,462888,Cat-Sub-2120,Detergent,Laundry,5,31.88,5/17/2021,Florida,Credit Card,71.20779879,South,2021Q2
3200,59795,Cat-Sub-149,Beauty,Electronics,4,19.75,5/18/2021,New Hampshire,Cash,20.2060072,East,2021Q2
357062,806826,Cat-Sub-495,Food,Fresh,1,78.7,5/18/2021,Mississippi,Cash,43.0187487,South,2021Q2
801104,924855,Cat-Sub-1815,Toys,Outdoor,2,63.06,5/18/2021,North Dakota,PayPal,49.34226977,North,2021Q2
431155,481595,Cat-Sub-1858,Beauty,Cosmetic,1,90.2,5/18/2021,Tennessee,Credit Card,26.13658095,South,2021Q2
523869,142167,Cat-Sub-1470,Beauty,Perfume,4,19.55,5/19/2021,Massachusetts,Credit Card,22.96879392,East,2021Q2
653591,639850,Cat-Sub-2020,Detergent,Cleaning,5,98.57,5/19/2021,Rhode Island,Cash,227.5728033,East,2021Q2
890559,90838,Cat-Sub-388,Detergent,Dishwashing,1,94.54,5/20/2021,Rhode Island,Credit Card,43.44124375,East,2021Q2
333449,199731,Cat-Sub-816,Detergent,Dishwashing,3,95.59,5/20/2021,Ohio,Cash,131.8926183,North,2021Q2
933268,945043,Cat-Sub-1007,Food,Dry,2,52.02,5/20/2021,Wyoming,Cash,52.74536128,West,2021Q2
322073,251619,Cat-Sub-1102,Beauty,Perfume,2,61.81,5/20/2021,New Jersey,Cash,29.34346226,East,2021Q2
214146,841303,Cat-Sub-257,Food,Fresh,4,49.9,5/21/2021,Minnesota,Cash,104.195005,North,2021Q2
658820,614499,Cat-Sub-626,Beauty,Perfume,3,80.46,5/21/2021,West Virginia,Credit Card,57.10465735,South,2021Q2
943962,500415,Cat-Sub-1297,Food,Dry,4,42.24,5/21/2021,Utah,Cash,98.40258016,West,2021Q2
605428,629295,Cat-Sub-1724,Detergent,Dishwashing,4,60.51,5/21/2021,Florida,Cash,117.0792499,South,2021Q2
232946,675802,Cat-Sub-2016,Beauty,Electronics,5,67.83,5/22/2021,West Virginia,Credit Card,68.72324623,South,2021Q2
692363,158135,Cat-Sub-2283,Detergent,Dishwashing,1,76.81,5/22/2021,Louisiana,Credit Card,31.54159917,South,2021Q2
85049,954616,Cat-Sub-1352,Beauty,Perfume,3,5.76,5/23/2021,Pennsylvania,Cash,3.56047081,East,2021Q2
600370,696731,Cat-Sub-101,Beauty,Perfume,4,93.19,5/24/2021,Washington,Credit Card,104.894958,West,2021Q2
726526,273002,Cat-Sub-835,Food,Fresh,5,28.55,5/24/2021,Idaho,Cash,84.2698197,West,2021Q2
105717,347062,Cat-Sub-1381,Food,Fresh,3,22.98,5/24/2021,Illinois,Cash,37.91455644,North,2021Q2
478443,139149,Cat-Sub-2077,Beauty,Perfume,4,48.4,5/24/2021,California,Cash,55.42627779,West,2021Q2
602938,288188,Cat-Sub-100,Detergent,Cleaning,4,13.65,5/25/2021,Utah,Cash,24.24908912,West,2021Q2
79630,456887,Cat-Sub-706,Detergent,Cleaning,2,84.43,5/25/2021,Massachusetts,PayPal,77.25681795,East,2021Q2
115054,69686,Cat-Sub-730,Food,Fresh,5,32.23,5/25/2021,Wyoming,Cash,83.39024492,West,2021Q2
570707,428799,Cat-Sub-1580,Detergent,Dishwashing,2,57.55,5/25/2021,Montana,Credit Card,55.52094653,West,2021Q2
939075,239337,Cat-Sub-1649,Detergent,Cleaning,5,49.56,5/25/2021,Connecticut,PayPal,103.3924443,East,2021Q2
